source_experiment,dataset,model_family,explainer,prompt_condition,judge_model,n_judgments,n_cases,clarity_mean,clarity_std,completeness_mean,completeness_std,concision_mean,concision_std,semantic_plausibility_mean,semantic_plausibility_std,audit_usefulness_mean,audit_usefulness_std,actionability_mean,actionability_std,overall_quality_mean,overall_quality_std
exp3_cross_dataset,breast_cancer,rf,shap,rubric_alt_sensitivity,openai/gpt-4.1-mini,27,9,1.8888888888888888,1.1547005383792517,1.8148148148148149,0.9622504486493761,2.3703703703703702,1.4182369376786135,2.4444444444444446,1.4500221041639683,1.4444444444444444,0.5063696835418333,1.4444444444444444,0.5063696835418333,1.4814814814814814,0.5798123284152693
exp3_cross_dataset,breast_cancer,xgb,anchors,hidden_label_primary,gpt-4.1-2025-04-14,27,9,1.0740740740740742,0.38490017945975047,1.0,0.0,1.1111111111111112,0.5773502691896257,1.037037037037037,0.19245008972987523,1.0,0.0,1.0,0.0,1.0,0.0
exp3_cross_dataset,breast_cancer,xgb,anchors,hidden_label_primary,openai/gpt-4.1-2025-04-14,36,12,1.4722222222222223,0.7740842003337552,1.2222222222222223,0.4216370213557839,1.8888888888888888,1.259881576697424,1.6666666666666667,0.9258200997725514,1.2222222222222223,0.4216370213557839,1.1666666666666667,0.3779644730092272,1.2222222222222223,0.4216370213557839
exp3_cross_dataset,breast_cancer,xgb,anchors,hidden_label_primary,openai/gpt-4.1-mini,36,12,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
exp3_cross_dataset,breast_cancer,xgb,anchors,label_visible_bias_probe,gpt-4.1-2025-04-14,27,9,1.2592592592592593,0.5256931389634797,1.1481481481481481,0.36201399289824565,1.7037037037037037,1.137298242963249,1.4074074074074074,0.7472647177570733,1.1851851851851851,0.39584739066356966,1.1481481481481481,0.36201399289824565,1.1481481481481481,0.36201399289824565
exp3_cross_dataset,breast_cancer,xgb,anchors,label_visible_bias_probe,openai/gpt-4.1-2025-04-14,36,12,1.4444444444444444,0.7725447539304094,1.1388888888888888,0.3507361872061009,2.0277777777777777,1.319872528717638,1.6388888888888888,0.8669413484125102,1.25,0.5542047068934521,1.1388888888888888,0.3507361872061009,1.25,0.5542047068934521
exp3_cross_dataset,breast_cancer,xgb,anchors,label_visible_bias_probe,openai/gpt-4.1-mini,36,12,1.0277777777777777,0.16666666666666663,1.0,0.0,1.4444444444444444,0.8765009801785554,1.2222222222222223,0.4216370213557839,1.0,0.0,1.0,0.0,1.0,0.0
exp3_cross_dataset,breast_cancer,xgb,anchors,rubric_alt_sensitivity,gpt-4.1-2025-04-14,27,9,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
exp3_cross_dataset,breast_cancer,xgb,anchors,rubric_alt_sensitivity,openai/gpt-4.1-2025-04-14,36,12,1.0555555555555556,0.2323106841457232,1.0,0.0,1.1666666666666667,0.609449400220044,1.0555555555555556,0.2323106841457232,1.0,0.0,1.0,0.0,1.0,0.0
exp3_cross_dataset,breast_cancer,xgb,anchors,rubric_alt_sensitivity,openai/gpt-4.1-mini,36,12,1.0277777777777777,0.16666666666666666,1.0,0.0,1.1388888888888888,0.5929479754475105,1.0555555555555556,0.2323106841457232,1.0,0.0,1.0,0.0,1.0,0.0
exp3_cross_dataset,breast_cancer,xgb,shap,hidden_label_primary,gpt-4.1-2025-04-14,30,10,3.3,1.0221680811915899,2.1333333333333333,0.6288102248298564,4.233333333333333,1.2780193008453875,4.166666666666667,1.288766674084136,2.5,0.7310832774866962,1.9666666666666666,0.49013251785356093,2.466666666666667,0.7302967433402215
exp3_cross_dataset,breast_cancer,xgb,shap,hidden_label_primary,openai/gpt-4.1-2025-04-14,36,12,3.4722222222222223,0.6963624307217003,2.5555555555555554,0.5577733510227171,4.555555555555555,0.5577733510227171,4.388888888888889,0.8027729719194864,2.7222222222222223,0.45425676257949793,2.1944444444444446,0.46717659215115676,2.6666666666666665,0.5345224838248487
exp3_cross_dataset,breast_cancer,xgb,shap,hidden_label_primary,openai/gpt-4.1-mini,36,12,1.0,0.0,1.0,0.0,1.3055555555555556,0.7862912744358596,2.138888888888889,1.457057264837547,1.0,0.0,1.0,0.0,1.0,0.0
exp3_cross_dataset,breast_cancer,xgb,shap,label_visible_bias_probe,gpt-4.1-2025-04-14,30,10,2.7666666666666666,0.858359836662575,2.033333333333333,0.49013251785356104,3.9,1.061878621546056,3.1,0.959525744924238,2.3,0.651258728182957,1.8666666666666667,0.34574590364176044,2.1666666666666665,0.59209349991676
exp3_cross_dataset,breast_cancer,xgb,shap,label_visible_bias_probe,openai/gpt-4.1-2025-04-14,36,12,2.8333333333333335,1.0281745265969475,2.111111111111111,0.7082282835267888,4.138888888888889,0.8992942559196956,3.2222222222222223,0.8979694907674795,2.4722222222222223,0.8446845940894527,1.9166666666666667,0.5542047068934521,2.3333333333333335,0.828078671210825
exp3_cross_dataset,breast_cancer,xgb,shap,label_visible_bias_probe,openai/gpt-4.1-mini,36,12,1.8611111111111112,1.1502242707471761,1.8888888888888888,1.0079052613579396,2.6944444444444446,1.4700718047466632,2.5,1.2983506020002016,1.3888888888888888,0.49441323247304414,1.25,0.43915503282683993,1.6388888888888888,0.798311710612833
exp3_cross_dataset,breast_cancer,xgb,shap,rubric_alt_sensitivity,gpt-4.1-2025-04-14,30,10,1.4333333333333333,0.7279320417946061,1.2666666666666666,0.44977644510880355,2.2333333333333334,1.6750364552560586,1.7,1.0221680811915896,1.4,0.6746646676632055,1.1666666666666667,0.3790490217894517,1.4,0.6746646676632055
exp3_cross_dataset,breast_cancer,xgb,shap,rubric_alt_sensitivity,openai/gpt-4.1-2025-04-14,36,12,2.0277777777777777,0.8446845940894527,1.3888888888888888,0.598940864134481,3.25,1.3809934312453689,2.4722222222222223,1.1828805304029435,1.8055555555555556,0.8886408384057868,1.25,0.5542047068934521,1.7777777777777777,0.8979694907674793
exp3_cross_dataset,breast_cancer,xgb,shap,rubric_alt_sensitivity,openai/gpt-4.1-mini,36,12,1.9722222222222223,0.999603095836717,2.0555555555555554,0.9839989676081821,3.2777777777777777,1.1366897079077878,3.0555555555555554,1.2408394495995603,1.5555555555555556,0.5039526306789697,1.5555555555555556,0.5039526306789697,1.5555555555555556,0.5039526306789697
exp3_cross_dataset,german_credit,rf,anchors,hidden_label_primary,gpt-4.1-2025-04-14,33,11,1.7878787878787878,0.7809279639304031,1.4848484848484849,0.5075192189225523,2.5454545454545454,1.3939805659268776,2.272727272727273,1.0975178606954215,1.696969696969697,0.6839612783652523,1.5151515151515151,0.5075192189225523,1.5151515151515151,0.5075192189225523
exp3_cross_dataset,german_credit,rf,anchors,hidden_label_primary,openai/gpt-4.1-2025-04-14,39,13,2.4871794871794872,1.048100910966187,1.8205128205128205,0.7208107595944295,3.282051282051282,1.4680584734646882,2.923076923076923,1.2436071342885748,2.1538461538461537,0.9043305618976869,1.7179487179487178,0.604749532700063,1.9487179487179487,0.8255370803211417
exp3_cross_dataset,german_credit,rf,anchors,hidden_label_primary,openai/gpt-4.1-mini,39,13,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
exp3_cross_dataset,german_credit,rf,anchors,label_visible_bias_probe,gpt-4.1-2025-04-14,33,11,2.0303030303030303,0.8472325715546059,1.5454545454545454,0.5056498968474316,2.757575757575758,1.3469944095629869,2.272727272727273,0.9107938595233581,1.7272727272727273,0.7190587281616534,1.5151515151515151,0.5075192189225523,1.6363636363636365,0.6527912098338668
exp3_cross_dataset,german_credit,rf,anchors,label_visible_bias_probe,openai/gpt-4.1-2025-04-14,39,13,2.128205128205128,0.8328608647145149,1.6923076923076923,0.5208215248323987,2.8461538461538463,1.2039072690828838,2.3846153846153846,0.8465218191419526,1.8717948717948718,0.7319579790745533,1.6923076923076923,0.5691103932244722,1.6923076923076923,0.5691103932244722
exp3_cross_dataset,german_credit,rf,anchors,label_visible_bias_probe,openai/gpt-4.1-mini,39,13,1.0,0.0,1.0,0.0,1.1025641025641026,0.4469117300619179,1.0512820512820513,0.22345586503095896,1.0,0.0,1.0,0.0,1.0,0.0
exp3_cross_dataset,german_credit,rf,anchors,rubric_alt_sensitivity,gpt-4.1-2025-04-14,33,11,1.0606060606060606,0.24230584229877994,1.0,0.0,1.2727272727272727,0.7612788283838284,1.1515151515151516,0.36410954062720957,1.0606060606060606,0.24230584229877994,1.0,0.0,1.0,0.0
exp3_cross_dataset,german_credit,rf,anchors,rubric_alt_sensitivity,openai/gpt-4.1-2025-04-14,39,13,1.4102564102564104,0.6373443553217198,1.1538461538461537,0.36551776819519566,1.7435897435897436,1.140589614789527,1.5128205128205128,0.7904627183124043,1.205128205128205,0.4090738692453054,1.1282051282051282,0.3386884284293705,1.1794871794871795,0.3887764119844716
exp3_cross_dataset,german_credit,rf,anchors,rubric_alt_sensitivity,openai/gpt-4.1-mini,39,13,1.1025641025641026,0.4469117300619179,1.0512820512820513,0.22345586503095896,1.1538461538461537,0.670367595092877,1.1538461538461537,0.670367595092877,1.0512820512820513,0.22345586503095896,1.0512820512820513,0.22345586503095896,1.0512820512820513,0.22345586503095896
exp3_cross_dataset,german_credit,rf,shap,hidden_label_primary,gpt-4.1-2025-04-14,18,6,3.0555555555555554,0.8726040960806521,2.2777777777777777,0.5745131499601416,4.388888888888889,0.5016313257045503,4.277777777777778,0.5745131499601416,2.5,0.5144957554275266,2.0,0.5940885257860046,2.388888888888889,0.5016313257045502
exp3_cross_dataset,german_credit,rf,shap,hidden_label_primary,openai/gpt-4.1-2025-04-14,24,8,3.7916666666666665,0.4148511169990534,2.5416666666666665,0.5089773777040515,4.791666666666667,0.41485111699905347,4.666666666666667,0.48154341234307685,3.0416666666666665,0.20412414523193148,2.4166666666666665,0.5036101551853349,3.0,0.29488391230979427
exp3_cross_dataset,german_credit,rf,shap,hidden_label_primary,openai/gpt-4.1-mini,24,8,1.0,0.0,1.0833333333333333,0.408248290463863,1.2916666666666667,0.8064504441319253,1.8333333333333333,1.1671841502435296,1.0,0.0,1.0,0.0,1.0,0.0
exp3_cross_dataset,german_credit,rf,shap,label_visible_bias_probe,gpt-4.1-2025-04-14,18,6,3.0,0.8401680504168059,1.8888888888888888,0.4714045207910317,4.5,0.5144957554275266,3.388888888888889,0.6978023391872252,2.5555555555555554,0.7838233761296739,1.8333333333333333,0.3834824944236852,2.5,0.7859052479933758
exp3_cross_dataset,german_credit,rf,shap,label_visible_bias_probe,openai/gpt-4.1-2025-04-14,24,8,3.2916666666666665,0.6902530516863499,2.375,0.49453535504684026,4.5,0.5107539184552492,3.8333333333333335,0.3806934938134405,2.8333333333333335,0.3806934938134405,2.0833333333333335,0.28232985128663995,2.7083333333333335,0.4643056214875365
exp3_cross_dataset,german_credit,rf,shap,label_visible_bias_probe,openai/gpt-4.1-mini,24,8,1.625,0.5757792451369143,2.2916666666666665,1.0417028979206269,3.375,1.1349200316590018,2.9583333333333335,1.1601786469133206,1.4583333333333333,0.5089773777040515,1.4166666666666667,0.5036101551853348,1.625,0.5757792451369143
exp3_cross_dataset,german_credit,rf,shap,rubric_alt_sensitivity,gpt-4.1-2025-04-14,15,5,1.6,0.9856107606091623,1.2666666666666666,0.4577377082170635,2.466666666666667,1.3557637102737476,2.066666666666667,1.2798809468443688,1.4666666666666666,0.7432233529572065,1.2,0.41403933560541256,1.4666666666666666,0.7432233529572065
exp3_cross_dataset,german_credit,rf,shap,rubric_alt_sensitivity,openai/gpt-4.1-2025-04-14,24,8,1.75,0.8968544062928813,1.375,0.5757792451369143,2.7916666666666665,1.5597983890531346,2.25,1.1515584902738285,1.625,0.8753881126826472,1.375,0.5757792451369143,1.625,0.8753881126826472
exp3_cross_dataset,german_credit,rf,shap,rubric_alt_sensitivity,openai/gpt-4.1-mini,24,8,1.625,0.8242255917447338,1.625,0.8242255917447338,2.875,1.3929168644626095,2.5416666666666665,1.3180739131701644,1.4166666666666667,0.5036101551853348,1.4166666666666667,0.5036101551853348,1.4166666666666667,0.5036101551853348
exp3_cross_dataset,german_credit,xgb,anchors,hidden_label_primary,gpt-4.1-2025-04-14,39,13,1.564102564102564,0.787897662165515,1.2564102564102564,0.44235903005475674,2.2564102564102564,1.3122489477780765,1.794871794871795,0.8328608647145149,1.2820512820512822,0.5103516820842346,1.2564102564102564,0.44235903005475674,1.2564102564102564,0.44235903005475674
exp3_cross_dataset,german_credit,xgb,anchors,hidden_label_primary,openai/gpt-4.1-2025-04-14,48,16,2.3958333333333335,0.8929888454030007,1.7291666666666667,0.4942039949782704,3.375,1.248403235456346,2.8541666666666665,1.1296691915200234,1.9791666666666667,0.7576442586696183,1.7083333333333333,0.4593396431851038,1.75,0.5259237061407777
exp3_cross_dataset,german_credit,xgb,anchors,hidden_label_primary,openai/gpt-4.1-mini,48,16,1.0,0.0,1.0,0.0,1.0,0.0,1.0625,0.4330127018922193,1.0,0.0,1.0,0.0,1.0,0.0
exp3_cross_dataset,german_credit,xgb,anchors,label_visible_bias_probe,gpt-4.1-2025-04-14,39,13,1.8205128205128205,0.9698560628908013,1.4102564102564104,0.49831023511298006,2.4871794871794872,1.4118258963744128,1.9743589743589745,0.9593632616200648,1.564102564102564,0.6803587209728252,1.4102564102564104,0.49831023511298006,1.4615384615384615,0.6002698448528595
exp3_cross_dataset,german_credit,xgb,anchors,label_visible_bias_probe,openai/gpt-4.1-2025-04-14,48,16,2.1041666666666665,1.0363516887114315,1.5625,0.5421097478586824,2.9583333333333335,1.4433756729740645,2.1666666666666665,0.9301871999497491,1.7291666666666667,0.736281148120753,1.5208333333333333,0.5048523413086471,1.6041666666666667,0.573884981186305
exp3_cross_dataset,german_credit,xgb,anchors,label_visible_bias_probe,openai/gpt-4.1-mini,48,16,1.1041666666666667,0.3087092781885836,1.1041666666666667,0.3087092781885836,1.5416666666666667,1.0510042478877115,1.3541666666666667,0.6681057163555407,1.1041666666666667,0.3087092781885836,1.0,0.0,1.1041666666666667,0.3087092781885836
exp3_cross_dataset,german_credit,xgb,anchors,rubric_alt_sensitivity,gpt-4.1-2025-04-14,39,13,1.1282051282051282,0.4690128030733207,1.0512820512820513,0.22345586503095893,1.435897435897436,0.9401811638097872,1.2564102564102564,0.5485842409017252,1.0512820512820513,0.22345586503095893,1.0256410256410255,0.1601281538050872,1.0512820512820513,0.22345586503095893
exp3_cross_dataset,german_credit,xgb,anchors,rubric_alt_sensitivity,openai/gpt-4.1-2025-04-14,48,16,1.5,0.618852747755276,1.0625,0.24462302739504083,2.0625,1.1922845940426678,1.5625,0.6492630847287479,1.2083333333333333,0.4593396431851038,1.0625,0.24462302739504083,1.1666666666666667,0.4294149078927831
exp3_cross_dataset,german_credit,xgb,anchors,rubric_alt_sensitivity,openai/gpt-4.1-mini,48,16,1.1458333333333333,0.5048523413086471,1.0625,0.24462302739504083,1.4166666666666667,1.0484706863531492,1.2916666666666667,0.8240618994859532,1.0625,0.24462302739504083,1.0625,0.24462302739504083,1.0625,0.24462302739504083
exp3_cross_dataset,german_credit,xgb,shap,hidden_label_primary,gpt-4.1-2025-04-14,45,15,2.8666666666666667,1.1599373023808421,1.9111111111111112,0.5962847939999439,4.066666666666666,1.3038404810405297,3.888888888888889,1.3007379412930153,2.2666666666666666,0.8366600265340756,1.8,0.5877538136452587,2.2,0.8146387933534491
exp3_cross_dataset,german_credit,xgb,shap,hidden_label_primary,openai/gpt-4.1-2025-04-14,48,16,3.5833333333333335,0.6468691647559471,2.3125,0.511828179281273,4.5625,0.711792762094567,4.1875,0.6410181396178652,2.6666666666666665,0.5586203877309281,2.2083333333333335,0.4593396431851038,2.6041666666666665,0.5738849811863049
exp3_cross_dataset,german_credit,xgb,shap,hidden_label_primary,openai/gpt-4.1-mini,48,16,1.1458333333333333,0.41203094974297655,1.3125,0.8789803086410545,1.7083333333333333,1.236989023383648,2.2083333333333335,1.3831560170045485,1.1666666666666667,0.4763930673403309,1.125,0.3342186823915959,1.125,0.3342186823915959
exp3_cross_dataset,german_credit,xgb,shap,label_visible_bias_probe,gpt-4.1-2025-04-14,45,15,3.088888888888889,0.9000561149733999,2.0444444444444443,0.6380209299628868,4.266666666666667,0.7804427647758092,3.577777777777778,0.7830270194133233,2.6222222222222222,0.7163318456772065,1.8222222222222222,0.4415308539043392,2.488888888888889,0.7268306737355188
exp3_cross_dataset,german_credit,xgb,shap,label_visible_bias_probe,openai/gpt-4.1-2025-04-14,48,16,3.1458333333333335,0.8502711290569623,2.4583333333333335,0.6174185563771674,4.416666666666667,0.6130958528832952,3.6458333333333335,0.7576442586696183,2.7708333333333335,0.7216878364870322,2.2291666666666665,0.5550381751614251,2.75,0.6995439243733446
exp3_cross_dataset,german_credit,xgb,shap,label_visible_bias_probe,openai/gpt-4.1-mini,48,16,1.6041666666666667,0.8183944669571632,2.0,1.1669199319831565,2.6458333333333335,1.451185624347229,2.3958333333333335,1.3327237081516572,1.4583333333333333,0.6509676376351031,1.2916666666666667,0.4593396431851038,1.5833333333333333,0.7944845333666761
exp3_cross_dataset,german_credit,xgb,shap,rubric_alt_sensitivity,gpt-4.1-2025-04-14,45,15,1.9777777777777779,0.9883155754958419,1.4222222222222223,0.4994946941609586,2.8222222222222224,1.6826506266343975,2.111111111111111,1.1123730207865246,1.6444444444444444,0.7433204238585487,1.3777777777777778,0.4903101471559001,1.6444444444444444,0.7433204238585487
exp3_cross_dataset,german_credit,xgb,shap,rubric_alt_sensitivity,openai/gpt-4.1-2025-04-14,48,16,2.1875,1.1233735287545203,1.6666666666666667,0.7244464749279004,3.2708333333333335,1.7226844876446852,2.5625,1.3823546054899043,2.0208333333333335,1.020837856409143,1.5416666666666667,0.6174185563771672,2.0208333333333335,1.020837856409143
exp3_cross_dataset,german_credit,xgb,shap,rubric_alt_sensitivity,openai/gpt-4.1-mini,48,16,1.8125,1.0243056807709183,1.7083333333333333,0.8981857205792588,2.7708333333333335,1.3247172855084297,2.5416666666666665,1.2875563748588705,1.5,0.6841674549282352,1.3958333333333333,0.49420399497827033,1.5,0.6841674549282352
